NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"IBAPAH, UT US",12.0,10.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,9.0,12.0,11.0,8.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0
"INDIAN CANYON, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"IVINS 0.8 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,,
"IVINS 1.1 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
"IVINS 1.5 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
"JARVIE RANCH 1 S, UT US",,,,,,,,,,,,,,,,,,,,,,,,5.0,12.0,12.0,,,,,
"JARVIE RANCH, UT US",,,,,,,,,,,9.0,9.0,4.0,11.0,10.0,9.0,11.0,12.0,12.0,2.0,12.0,12.0,12.0,5.0,0.0,11.0,12.0,7.0,0.0,,
"JENSEN 0.4 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,10.0,11.0,12.0,11.0,11.0,12.0,11.0
"JENSEN SPRING BERYL 12 NNE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JENSEN, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0
"JOES VALLEY UTAH, UT US",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JOHNSON PASS, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,10.0,12.0,10.0,9.0,4.0,,,,,,,,,
"JONES CORRAL, UT US",,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KAMAS 0.1 ESE, UT US",,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,
"KAMAS, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,11.0,11.0,10.0,12.0,12.0,10.0,11.0,10.0,9.0,11.0,12.0,11.0,12.0,9.0,11.0,12.0,11.0,12.0,11.0,10.0
"KANAB, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KANE GULCH BLANDING 23 WSW, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KANOSH, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,,,,9.0,11.0,12.0,12.0,11.0,11.0,3.0,,,,,,,,,
"KAYSVILLE 1.2 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
"KAYSVILLE 1.5 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
"KILFOIL CREEK, UT US",,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KIMBERLY MINE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KING S CABIN, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KINGS POINT DUTCH JOHN 16 ESE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KLONDIKE NARROWS, UT US",,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KNOLLS 10 NE, UT US",11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,11.0,,,,,,,,,,,,,,,,,,
"KODACHROME BASIN PARK, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KOLOB, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"KOOSHAREM, UT US",10.0,12.0,11.0,12.0,11.0,12.0,9.0,11.0,12.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,8.0,3.0,,,,,,,,,,,,,
"LA SAL 1 SW, UT US",12.0,12.0,11.0,12.0,12.0,11.0,11.0,9.0,5.0,12.0,12.0,12.0,12.0,11.0,12.0,10.0,8.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0
"LA VERKIN 0.3 W, UT US",,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
"LA VERKIN, UT US",12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LAKEFORK BASIN, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,,,,,,,
"LAKEFORK NUMBER 1, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LAKEFORK NUMBER 3, UT US",,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LAKETOWN, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0
"LASAL MOUNTAIN LOWER, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LASAL MOUNTAIN, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LAVA POINT UTAH, UT US",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LAYTON 1.7 E, UT US",,,,,,,,,,,,,,,,,3.0,8.0,,,,,,,,,,,,,
"LAYTON, UT US",,,,,,,,,,,,,,,,,,,,12.0,11.0,5.0,,,,,,,,,
"LEHI 1.8 W, UT US",,,,,,,,,,,,,,,,,3.0,6.0,,,,,,,,,,,,,
"LEHI 2.0 NNE, UT US",,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LEHI 2.0 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
"LEVAN, UT US",12.0,12.0,5.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,1.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0
"LIGHTNING RIDGE, UT US",,,,,,,,,,,,,3.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LILY LAKE, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LITTLE BEAR, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LITTLE GRASSY, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LITTLE SAHARA RECREATION AREA, UT US",12.0,11.0,10.0,9.0,8.0,11.0,11.0,11.0,12.0,10.0,12.0,11.0,11.0,10.0,11.0,9.0,5.0,6.0,5.0,9.0,12.0,10.0,12.0,11.0,11.0,11.0,11.0,10.0,12.0,12.0,9.0
"LOA, UT US",11.0,11.0,8.0,,,,,,,,,,6.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0
"LOGAN 0.5 E, UT US",,,,,,,,,,,,,,,,,,,9.0,5.0,5.0,,,,,,,,,,
"LOGAN 0.5 ENE, UT US",,,,,,,,,,,,,,,,,3.0,6.0,5.0,12.0,9.0,5.0,,,,,,,,,
"LOGAN 0.5 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
"LOGAN 0.7 SW, UT US",,,,,,,,,,,,,,,,,,1.0,5.0,8.0,6.0,6.0,10.0,3.0,2.0,,,,,,
"LOGAN 0.9 SE, UT US",,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
"LOGAN 1.7 ESE, UT US",,,,,,,,,,,,,,,,,4.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,2.0,,,,1.0,8.0,9.0
"LOGAN 2.0 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
"LOGAN 2.5 ENE, UT US",,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
"LOGAN 2.6 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,
"LOGAN 5 SW EXPERIMENTAL FARM, UT US",12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,8.0,9.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOGAN CACHE AIRPORT, UT US",,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOGAN RADIO KVNU, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,8.0,11.0,10.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOGAN UTAH ST U, UT US",12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,10.0,8.0,8.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LONESOME BEAVER, UT US",,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LONG FLAT, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LONG VALLEY JCT, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOOKOUT PEAK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOST CREEK RESV, UT US",,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOST CREEK SALINA 12 S UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LOUIS MEADOW, UT US",,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"LOVELL HOLLOW 0.2 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,
"LYMAN 0.2 SW, UT US",,,,,,,,,,,,,,,,,5.0,12.0,1.0,,,,,,,,,,,,
"LYTLE RANCH, UT US",11.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,10.0,11.0,9.0,12.0,11.0,10.0,5.0,3.0,1.0,,0.0,,
"MAESER 9 NW, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,11.0,,,,,,,,,,,,,
"MAGNA 1.0 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,12.0,11.0,12.0
"MAGNA 1.2 W, UT US",,,,,,,,,,,,,,,,,,,7.0,20.0,24.0,24.0,24.0,13.0,12.0,,2.0,,,,
"MAMMOTH COTTONWOOD, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MANILA 18 ESE, UT US",,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,5.0,,,,,,,,
"MANILA, UT US",,,,,,,,,,4.0,11.0,8.0,9.0,11.0,11.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0
"MANTI RADIO KMTI, UT US",,,,,,,,,,,,,,,,,,,,,,,,,5.0,12.0,12.0,12.0,12.0,12.0,12.0
"MANTI, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MANTUA 0.6 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0
"MARYSVALE, UT US",12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,2.0,2.0,11.0,3.0,,2.0,9.0,7.0,12.0,12.0,11.0,12.0
"MCCOOK RIDGE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MENDON 0.3 NE, UT US",,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
"MERCHANT VALLEY, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MEXICAN HAT 10 NW, UT US",,,,,,,,,,,,,,,,,,,4.0,12.0,12.0,12.0,5.0,,,,,,,,
"MEXICAN HAT, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,8.0,,,,
"MIDVALE 1.7 NE, UT US",,,,,,,,,,,,,,,,,,,10.0,8.0,2.0,,,,,,,,,,
"MIDWAY 3 NE, UT US",,,,,,,,,,,,,,,,,,,5.0,12.0,12.0,12.0,5.0,,,,,,,,
"MIDWAY VALLEY, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MILFORD 42 WNW, UT US",,,,,,,,,,,,,,,,,,,5.0,12.0,12.0,12.0,5.0,,,,,,,,
"MILFORD MUNICIPAL AIRPORT, UT US",,,,,,0.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,9.0,8.0,12.0,12.0
"MILFORD, UT US",9.0,5.0,,2.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,,2.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,11.0,11.0,10.0,12.0,10.0
"MILL D NORTH, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MILLCREEK 1.4 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,11.0,5.0
"MILLVILLE 0.3 SE, UT US",,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
"MINERS DRAW JENSEN 13 W UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
"MINERSVILLE, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,4.0,12.0,4.0,,,,,,,,,
"MINING FORK, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MOAB 0.3 ENE, UT US",,,,,,,,,,,,,,,,,,1.0,8.0,5.0,8.0,4.0,,,,,,,,,
"MOAB 0.7 ESE, UT US",,,,,,,,,,,,,,,,,,,11.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,2.0,,,
"MOAB 1.3 NW, UT US",,,,,,,,,,,,,,,,,,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0
"MOAB 17.8 SSE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
"MOAB 19.1 ENE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
"MOAB 2.7 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,7.0,7.0,6.0,
"MOAB 3.3 SE, UT US",,,,,,,,,,,,,,,,,,,6.0,6.0,3.0,2.0,7.0,4.0,4.0,8.0,5.0,7.0,10.0,6.0,
"MOAB 3.7 ESE, UT US",,,,,,,,,,,,,,,,,,1.0,2.0,9.0,8.0,7.0,8.0,9.0,8.0,10.0,10.0,10.0,10.0,12.0,2.0
"MOAB 5.9 SE, UT US",,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
"MOAB CANYONLAND AIRPORT, UT US",,,,,,,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MOAB, UT US",12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MODENA, UT US",12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,9.0,10.0,9.0,3.0,,,,,,,,,,,,,,,,,,
"MONTE CRISTO, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MONTICELLO 0.3 W, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"MONTICELLO 0.4 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0
"MONTICELLO 0.8 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
"MONTICELLO 0.9 W, UT US",,,,,,,,,,,,,,,,,,,6.0,9.0,10.0,,,,,,,,,,
"MONTICELLO 1.2 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,
"MONTICELLO 2 E, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,10.0,11.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,2.0,,,,,,,,,,,
"MONTICELLO 2.3 SW, UT US",,,,,,,,,,,,,,,,,,,,,,6.0,7.0,12.0,2.0,,,,,,
"MONTICELLO 24 NW, UT US",,,,,,,,,,,,,,,,,,,4.0,12.0,12.0,12.0,5.0,,,,,,,,
"MONTICELLO NUMBER 2, UT US",,,,,,,,,,,,,,,,,,,,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MOON LAKE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
"MORGAN 0.8 SE, UT US",,,,,,,,,,,,,,,,,,4.0,10.0,9.0,9.0,10.0,11.0,10.0,,,,,,,
"MORGAN, UT US",12.0,7.0,12.0,12.0,12.0,9.0,12.0,12.0,10.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,10.0,2.0,3.0,,,,,4.0,12.0,12.0,12.0,11.0,11.0
"MORONI, UT US",12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,12.0,11.0,12.0,10.0,12.0,10.0,9.0,11.0,9.0,9.0,9.0,1.0,8.0,6.0,3.0,4.0,4.0,11.0,12.0,11.0,11.0,11.0,12.0
"MOSBY MOUNTAIN, UT US",12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MOUNT BALDY, UT US",,,,,,,,,,,,,,,,,,,,,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
"MOUNT OLYMPUS 0.5 SW, UT US",,,,,,,,,,,,,,,,,6.0,12.0,11.0,8.0,12.0,1.0,,,,,,,,,
"MOUNTAIN DELL DAM, UT US",,,,,12.0,12.0,11.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,9.0,11.0,11.0,12.0,11.0,10.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0
"MUD SPRING EUREKA 13 SW UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MURRAY 1.1 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,
"MURRAY 1.8 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,12.0,12.0,12.0
"MUSKRAT SPRINGS DELLE 10 SSE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
"MYTON, UT US",12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3.0,1.0,5.0,6.0,1.0,5.0,5.0,12.0,12.0,11.0
"NAPLES 0.8 N, UT US",,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,1.0,,3.0,8.0,6.0,2.0,,,
"NAPLES 2.8 SSE, UT US",,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0
"NATURAL BRIDGES N.M., UT US",10.0,4.0,4.0,11.0,0.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0
"NEOLA, UT US",12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,4.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0
"NEPHI, UT US",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,11.0,12.0,10.0,12.0,12.0,10.0,12.0,12.0,12.0,11.0,11.0
