NAME,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"HOLE IN ROCK, UT US",16.69,20.0,19.21,0.0,22.21,24.24,26.11,21.05,18.759999999999998,21.45,16.400000000000002,22.65,20.64,19.2,0.0,20.220000000000002,19.22,21.75,24.12,29.84,17.13,21.34,23.05,25.51,26.38,24.43,19.8,25.64,17.6,28.02,23.62
"HOLLADAY 0.5 ESE, UT US",,,,,,,,,,,,,,,,,7.12,19.85,24.259999999999998,27.32,18.53,19.64,19.89,22.07,21.42,21.09,19.04,27.11,11.72,24.02,18.59
"HOLLADAY 0.7 WNW, UT US",,,,,,,,,,,,,,,,,,,,17.49,17.64,16.12,18.85,20.03,20.87,20.8,18.0,21.34,10.540000000000001,18.689999999999998,13.4
"HONEYVILLE 0.5 NNE, UT US",,,,,,,,,,,,,,,,,5.16,5.66,,,,,,,,,,,,,
"HOOPER 0.1 S, UT US",,,,,,,,,,,,,,,,,,,10.01,,,,,,,,,,,,
"HORSE HOLLOW COVE FORT 5 W UT, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HORSE RIDGE UTAH, UT US",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HORSE RIDGE, UT US",24.97,36.85,34.14,0.0,47.980000000000004,38.51,42.5,34.16,35.64,27.93,29.17,30.97,34.769999999999996,38.65,0.0,28.18,34.83,34.980000000000004,41.43,41.08,26.97,24.57,42.17,29.75,39.17,44.76,27.490000000000002,38.15,26.66,32.25,35.08
"HOVENWEEP NATIONAL MONUMENT, UT US",14.12,13.8,7.87,4.2,11.11,11.110000000000001,7.99,8.129999999999999,9.42,3.8,5.79,10.510000000000002,9.18,11.99,2.7,11.18,10.8,3.3200000000000003,12.709999999999999,7.54,8.99,10.629999999999999,7.31,19.05,12.13,8.36,4.48,11.059999999999999,5.84,12.94,8.040000000000001
"HUNTINGTON HORSE, UT US",,,,,,,,,,,,,,,,,,,,,8.49,28.03,33.54,28.439999999999998,29.78,32.980000000000004,26.79,37.87,21.64,32.17,30.35
"HUNTSVILLE 7.3 ENE, UT US",,,,,,,,,,,,,,,,,,,,,,,13.57,2.1100000000000003,,,,,,,
"HUNTSVILLE MONASTERY, UT US",18.14,22.47,21.91,0.0,30.7,23.84,32.44,20.07,21.26,21.0,17.68,18.7,25.490000000000002,24.98,81.9,15.5,18.32,19.87,15.15,5.25,16.29,9.27,,,,,,,,,
"HURRICANE 2.4 E, UT US",,,,,,,,,,,,,,,,,,,10.33,8.69,10.32,11.35,9.93,9.84,15.379999999999999,10.790000000000001,9.97,16.41,5.94,9.12,7.96
"HURRICANE 2.4 ENE, UT US",,,,,,,,,,,,,,,,,,,14.39,7.65,1.34,6.29,9.89,10.15,9.93,11.57,2.67,,,,
"HYDE PARK 0.7 NW, UT US",,,,,,,,,,,,,,,,,,2.13,10.39,17.62,9.129999999999999,7.74,16.34,14.33,14.969999999999999,8.6,,15.09,,,
"HYDE PARK 1.0 SSW, UT US",,,,,,,,,,,,,,,,,,,,,,6.83,18.22,14.85,23.56,9.07,,1.46,,,
"HYRUM 0.8 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,17.25,18.18
"HYRUM 1.5 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,6.949999999999999,,,
"HYRUM, UT US",,,,,,,,,,,,,,,,,,,,0.17,9.53,,,,,,,,,,
"IBAPAH, UT US",8.83,9.38,9.959999999999999,11.0,12.7,13.09,16.41,8.26,10.33,12.78,8.799999999999999,10.790000000000001,12.56,11.83,0.0,8.64,3.88,13.04,12.63,11.8,6.45,7.87,9.93,10.29,12.96,11.129999999999999,7.2299999999999995,16.98,5.38,8.360000000000001,10.07
"INDIAN CANYON, UT US",24.99,23.09,24.35,0.0,29.04,33.75,28.01,20.060000000000002,29.86,23.64,14.59,20.86,29.55,29.33,0.0,18.85,24.64,22.93,32.06,27.14,19.28,18.76,20.6,25.68,25.46,22.59,19.95,32.16,12.08,27.049999999999997,19.96
"IVINS 0.8 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,4.97,2.69,,,,,,
"IVINS 1.1 ESE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.359999999999999
"IVINS 1.5 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7299999999999995
"JARVIE RANCH 1 S, UT US",,,,,,,,,,,,,,,,,,,,,,,,4.09,13.04,7.93,,,,,
"JARVIE RANCH, UT US",,,,,,,,,,,4.9399999999999995,5.0,3.8499999999999996,9.53,16.3,4.51,5.98,11.07,11.58,0.96,6.38,8.24,10.94,1.6300000000000001,0.0,7.69,5.04,5.09,0.0,,
"JENSEN 0.4 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,0.32,8.89,11.82,4.36,5.48,8.5,4.31,9.049999999999999,8.25
"JENSEN SPRING BERYL 12 NNE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JENSEN, UT US",8.55,10.64,8.89,5.8,8.76,12.4,10.67,8.75,7.82,6.21,5.83,5.67,8.01,8.98,16.6,9.07,7.359999999999999,8.65,11.02,8.83,4.5600000000000005,8.92,8.36,8.81,12.24,4.84,5.08,10.2,4.48,9.84,9.44
"JOES VALLEY UTAH, UT US",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"JOHNSON PASS, UT US",12.69,15.51,16.9,64.9,18.55,20.82,27.03,15.7,15.75,12.33,10.32,11.89,19.36,21.19,74.3,11.700000000000001,9.81,11.48,24.15,13.4,10.44,4.11,,,,,,,,,
"JONES CORRAL, UT US",,,,,,,,,,,,,,,,3.59,20.47,16.74,29.36,24.46,14.97,26.39,21.38,23.45,20.32,17.43,21.25,27.259999999999998,11.879999999999999,21.67,15.870000000000001
"KAMAS 0.1 ESE, UT US",,,,,,,,,,,,,,,,,3.0199999999999996,6.22,,,,,,,,,,,,,
"KAMAS, UT US",13.05,19.77,16.58,91.2,19.58,16.35,17.85,15.69,15.12,12.79,11.91,15.67,16.56,16.07,93.6,13.77,14.45,15.56,15.23,11.35,13.120000000000001,15.25,14.719999999999999,15.02,12.81,13.43,14.04,16.44,9.049999999999999,16.62,12.93
"KANAB, UT US",17.97,19.58,10.379999999999999,27.5,16.53,26.66,24.22,12.190000000000001,14.93,14.75,10.31,16.15,15.92,17.8,14.2,8.92,11.82,8.56,18.7,10.87,10.26,10.719999999999999,12.25,19.3,15.969999999999999,10.5,15.19,18.22,4.7299999999999995,12.72,10.07
"KANE GULCH BLANDING 23 WSW, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KANOSH, UT US",12.02,12.870000000000001,18.61,47.6,14.66,21.59,21.0,18.25,19.43,19.16,12.82,11.0,,,,10.8,12.53,11.36,22.27,15.47,12.870000000000001,3.4000000000000004,,,,,,,,,
"KAYSVILLE 1.2 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96
"KAYSVILLE 1.5 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99
"KILFOIL CREEK, UT US",,,,,,,,,,,,,,,,,,,18.39,34.38,22.369999999999997,18.75,30.86,22.97,31.67,29.55,18.86,29.22,19.34,25.07,27.26
"KIMBERLY MINE, UT US",34.019999999999996,32.89,39.45,0.0,36.07,40.24,41.8,33.65,32.83,28.75,22.86,31.95,33.97,35.66,0.0,31.09,34.67,30.28,46.37,39.98,30.61,30.48,32.29,31.259999999999998,31.96,31.95,31.49,40.69,18.67,38.879999999999995,26.47
"KING S CABIN, UT US",21.27,26.009999999999998,26.56,0.0,28.169999999999998,28.42,26.34,26.64,26.53,22.19,18.5,23.96,33.79,27.95,0.0,22.97,21.44,29.330000000000002,28.46,28.94,16.95,24.14,25.34,25.55,30.05,25.95,17.64,30.53,16.75,27.439999999999998,25.94
"KINGS POINT DUTCH JOHN 16 ESE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KLONDIKE NARROWS, UT US",,,,,,,,,,,,,,,,,,8.17,40.96,43.44,29.77,22.55,47.57,32.68,44.08,50.26,30.97,38.26,33.58,34.47,34.79
"KNOLLS 10 NE, UT US",5.4399999999999995,14.83,15.36,0.0,6.28,8.69,9.9,12.66,3.81,1.67,3.92,5.0,7.36,,,,,,,,,,,,,,,,,,
"KODACHROME BASIN PARK, UT US",16.53,16.060000000000002,9.57,18.1,8.950000000000001,16.009999999999998,17.5,9.379999999999999,11.14,10.64,5.09,8.34,15.39,13.33,21.799999999999997,8.66,10.5,7.029999999999999,15.41,9.74,11.969999999999999,11.53,9.46,16.81,12.690000000000001,8.55,11.76,15.87,3.76,12.120000000000001,7.1
"KOLOB, UT US",38.55,40.46,32.02,0.0,32.980000000000004,30.44,42.95,22.64,33.04,30.05,15.59,22.64,40.37,49.49,0.0,25.36,37.16,27.66,54.760000000000005,30.66,32.78,28.36,23.17,30.38,34.48,27.36,27.9,47.379999999999995,18.07,38.75,24.89
"KOOSHAREM, UT US",9.969999999999999,12.76,8.24,32.1,7.14,12.57,7.92,6.6899999999999995,11.64,7.569999999999999,7.930000000000001,8.57,11.83,13.44,40.5,9.75,4.69,0.97,,,,,,,,,,,,,
"LA SAL 1 SW, UT US",14.99,16.02,9.02,34.1,12.89,14.239999999999998,11.76,6.359999999999999,5.56,14.809999999999999,10.03,12.09,15.49,11.530000000000001,36.9,9.48,6.220000000000001,8.19,12.65,10.43,7.88,14.120000000000001,14.59,18.99,9.88,8.66,10.85,15.21,7.18,15.32,12.18
"LA VERKIN 0.3 W, UT US",,,,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,
"LA VERKIN, UT US",16.77,13.92,12.03,0.0,8.91,10.7,16.13,7.99,10.28,8.4,3.15,10.1,15.59,16.56,6.5,7.8100000000000005,11.530000000000001,5.5600000000000005,17.65,10.2,9.52,12.57,11.58,12.120000000000001,14.3,11.5,9.97,18.61,6.68,8.65,8.48
"LAKEFORK BASIN, UT US",30.79,37.75,33.22,0.0,44.89,45.26,42.24,44.07,38.16,28.35,26.04,34.5,34.06,37.58,0.0,29.75,35.43,37.65,45.59,47.17,30.35,34.519999999999996,42.019999999999996,27.85,,,,,,,
"LAKEFORK NUMBER 1, UT US",20.72,25.63,24.84,0.0,28.84,29.0,31.24,27.04,24.95,19.85,17.68,23.45,31.380000000000003,29.09,0.0,23.73,23.84,23.45,31.72,30.66,21.150000000000002,26.45,25.560000000000002,28.25,28.86,30.88,22.05,33.92,15.66,31.27,25.98
"LAKEFORK NUMBER 3, UT US",,,,,,,,,,,,,,,,,,2.79,25.06,19.67,15.68,17.84,18.78,23.849999999999998,26.25,24.14,17.87,28.259999999999998,11.27,24.47,18.48
"LAKETOWN, UT US",9.93,14.94,12.559999999999999,71.5,18.57,17.48,21.23,12.85,11.9,10.049999999999999,11.2,12.33,14.26,20.32,63.0,10.09,12.24,10.19,15.8,17.89,10.59,12.41,19.009999999999998,13.85,17.22,21.41,13.73,12.86,10.86,14.299999999999999,14.08
"LASAL MOUNTAIN LOWER, UT US",,,,,,,,,,,,,,,,,,,,,4.79,23.650000000000002,24.09,31.57,24.28,14.9,22.06,26.689999999999998,14.879999999999999,27.759999999999998,25.6
"LASAL MOUNTAIN, UT US",30.33,38.22,32.27,0.0,39.23,39.56,32.53,29.78,35.49,36.76,22.77,29.46,29.94,32.07,0.0,33.16,28.99,24.869999999999997,38.29,32.87,21.69,33.37,31.18,40.76,33.92,21.689999999999998,28.59,38.17,20.27,40.28,31.8
"LAVA POINT UTAH, UT US",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LAYTON 1.7 E, UT US",,,,,,,,,,,,,,,,,6.07,17.27,,,,,,,,,,,,,
"LAYTON, UT US",,,,,,,,,,,,,,,,,,,,22.87,13.26,6.99,,,,,,,,,
"LEHI 1.8 W, UT US",,,,,,,,,,,,,,,,,2.76,7.14,,,,,,,,,,,,,
"LEHI 2.0 NNE, UT US",,,,,,,,,,,,,,,,,,,,,13.3,12.23,17.03,15.04,14.14,14.02,10.66,21.62,7.43,13.85,12.059999999999999
"LEHI 2.0 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.879999999999999
"LEVAN, UT US",11.49,17.23,6.95,0.0,16.39,18.17,20.93,14.27,17.19,11.0,9.78,13.91,14.78,18.88,24.0,12.18,0.4,8.33,17.8,15.03,12.739999999999998,10.629999999999999,13.66,11.82,11.74,10.36,10.0,16.18,4.68,13.7,13.32
"LIGHTNING RIDGE, UT US",,,,,,,,,,,,,13.790000000000001,39.45,0.0,26.96,32.86,35.75,40.76,39.07,29.16,23.57,41.18,30.05,41.260000000000005,44.48,25.7,37.25,25.97,32.37,32.98
"LILY LAKE, UT US",22.64,32.65,26.939999999999998,0.0,34.22,30.13,34.24,29.36,26.54,21.75,21.43,26.439999999999998,25.64,27.919999999999998,0.0,27.05,28.35,29.46,35.1,33.94,20.740000000000002,25.35,28.45,20.86,28.95,30.830000000000002,20.47,27.330000000000002,18.12,27.85,26.37
"LITTLE BEAR, UT US",26.42,37.43,31.84,0.0,46.94,37.54,48.75,29.78,30.759999999999998,30.880000000000003,23.85,27.240000000000002,33.74,41.32,0.0,27.189999999999998,31.939999999999998,37.15,42.25,37.75,32.94,21.87,34.56,27.75,40.17,40.89,24.28,39.26,19.17,28.37,30.27
"LITTLE GRASSY, UT US",29.259999999999998,34.86,24.84,0.0,24.869999999999997,22.77,37.74,15.81,25.77,16.88,9.26,18.3,33.38,45.15,0.0,19.07,24.89,19.37,44.59,21.39,21.88,16.29,20.09,18.47,21.98,17.98,16.68,32.0,11.09,25.07,17.19
"LITTLE SAHARA RECREATION AREA, UT US",8.1,11.26,9.379999999999999,2.0,6.7700000000000005,10.120000000000001,15.19,11.01,15.34,7.52,4.74,10.07,13.02,10.21,26.6,6.03,2.2800000000000002,6.7,2.38,5.62,9.280000000000001,4.33,9.59,10.41,6.82,7.12,9.27,11.44,1.4,8.88,2.86
"LOA, UT US",7.94,7.42,3.26,,,,,,,,,,5.17,9.66,17.900000000000002,8.34,4.02,3.64,9.4,8.09,11.25,10.77,9.03,10.35,7.1899999999999995,7.28,6.52,8.74,3.68,10.35,4.67
"LOGAN 0.5 E, UT US",,,,,,,,,,,,,,,,,,,11.04,4.58,3.34,,,,,,,,,,
"LOGAN 0.5 ENE, UT US",,,,,,,,,,,,,,,,,4.73,7.79,7.01,23.85,10.86,4.84,,,,,,,,,
"LOGAN 0.5 WSW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,
"LOGAN 0.7 SW, UT US",,,,,,,,,,,,,,,,,,1.41,5.95,13.25,9.129999999999999,6.47,19.27,3.74,7.84,,,,,,
"LOGAN 0.9 SE, UT US",,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,
"LOGAN 1.7 ESE, UT US",,,,,,,,,,,,,,,,,6.24,20.75,19.71,27.09,17.57,12.79,20.6,20.31,5.65,,,,0.89,15.129999999999999,15.69
"LOGAN 2.0 NNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.91,,,
"LOGAN 2.5 ENE, UT US",,,,,,,,,,,,,,,,,,,3.69,,,,,,,,,,,,
"LOGAN 2.6 N, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3100000000000005,0.98,
"LOGAN 5 SW EXPERIMENTAL FARM, UT US",10.82,21.59,13.87,25.1,23.03,22.46,29.23,15.19,14.8,8.48,11.66,13.73,17.21,23.88,46.9,12.39,14.47,18.17,19.2,20.8,14.370000000000001,10.05,18.04,17.53,21.78,25.88,13.11,21.88,9.95,16.87,16.16
"LOGAN CACHE AIRPORT, UT US",,,,,,,2.7300000000000004,15.280000000000001,14.13,11.85,11.709999999999999,11.66,18.03,23.009999999999998,0.0,11.35,13.83,17.14,14.5,19.9,12.370000000000001,9.11,15.13,15.41,20.240000000000002,18.42,9.64,18.55,9.06,11.58,13.11
"LOGAN RADIO KVNU, UT US",11.63,18.13,14.309999999999999,30.0,21.46,20.240000000000002,25.03,14.68,16.4,12.08,12.69,13.4,17.92,23.3,36.5,5.99,11.2,15.5,15.96,15.86,12.280000000000001,9.18,15.42,17.14,23.13,22.07,13.36,20.84,10.58,15.379999999999999,15.48
"LOGAN UTAH ST U, UT US",13.620000000000001,20.61,15.25,38.3,22.11,22.330000000000002,26.13,16.05,11.91,10.31,10.91,16.15,18.69,26.52,57.3,14.14,17.04,21.4,20.05,23.48,15.68,11.85,19.23,20.16,25.63,25.04,15.76,23.07,12.74,16.28,15.95
"LONESOME BEAVER, UT US",,,,,,,,,,,,,,,,,,,,,,,3.68,33.17,22.45,16.38,19.87,29.06,11.89,29.99,18.5
"LONG FLAT, UT US",23.35,21.07,21.36,0.0,20.05,22.56,31.15,15.36,21.55,18.25,10.27,13.870000000000001,27.07,30.74,0.0,18.87,20.46,17.09,36.47,17.16,25.29,21.869999999999997,22.490000000000002,23.46,20.25,17.89,23.88,32.18,11.78,28.37,17.86
"LONG VALLEY JCT, UT US",23.96,27.85,20.06,0.0,18.46,21.76,27.14,15.35,17.27,16.17,11.76,13.93,28.14,26.76,0.0,15.85,20.65,14.26,34.07,18.58,17.259999999999998,19.97,17.46,25.06,21.37,17.18,18.4,29.37,10.07,23.380000000000003,17.68
"LOOKOUT PEAK, UT US",32.72,49.93,44.24,0.0,56.93,45.43,52.62,42.47,46.75,40.46,35.65,44.36,42.55,56.47,0.0,37.97,44.36,49.120000000000005,57.97,50.29,36.67,35.67,49.07,38.25,42.67,47.29,34.78,50.54,32.07,43.76,40.57
"LOST CREEK RESV, UT US",,,,,,,,,,,,,,,,,,,13.08,20.87,16.86,11.98,22.18,17.42,19.95,22.48,15.06,21.97,12.76,19.69,20.48
"LOST CREEK SALINA 12 S UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LOUIS MEADOW, UT US",,,,,,,,5.0,37.67,34.99,26.78,35.87,35.66,46.07,0.0,32.95,35.63,43.730000000000004,48.260000000000005,46.97,31.77,30.37,38.67,34.66,39.25,38.28,29.87,44.67,24.98,41.17,36.25
"LOVELL HOLLOW 0.2 NW, UT US",,,,,,,,,,,,,,,,,,,,,,,,4.0600000000000005,5.449999999999999,,,,,,
"LYMAN 0.2 SW, UT US",,,,,,,,,,,,,,,,,2.4,4.83,0.46,,,,,,,,,,,,
"LYTLE RANCH, UT US",9.14,15.19,8.92,0.0,7.119999999999999,10.4,14.71,7.5,9.42,10.02,2.2,6.369999999999999,12.06,15.45,0.0,5.5600000000000005,7.21,7.8999999999999995,17.02,6.06,6.03,8.44,9.17,8.2,5.890000000000001,1.22,0.17,,0.0,,
"MAESER 9 NW, UT US",12.15,15.92,17.03,30.5,16.09,20.45,16.62,15.870000000000001,14.34,10.15,8.799999999999999,9.42,17.080000000000002,15.389999999999999,63.5,8.69,12.379999999999999,11.75,,,,,,,,,,,,,
"MAGNA 1.0 SW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04,12.47,17.21,16.89
"MAGNA 1.2 W, UT US",,,,,,,,,,,,,,,,,,,20.05,40.190000000000005,31.15,29.11,39.36,19.21,18.93,,3.1799999999999997,,,,
"MAMMOTH COTTONWOOD, UT US",22.55,26.57,25.15,0.0,30.64,33.11,28.6,24.759999999999998,27.75,21.42,19.95,22.81,26.05,31.13,0.0,22.27,25.75,28.740000000000002,32.45,25.65,23.44,22.25,27.35,21.96,25.950000000000003,27.77,23.28,32.550000000000004,18.64,27.259999999999998,25.63
"MANILA 18 ESE, UT US",,,,,,,,,,,,,,,,,,,,3.28,8.27,12.790000000000001,3.15,,,,,,,,
"MANILA, UT US",,,,,,,,,,2.64,5.34,6.609999999999999,8.41,6.81,25.5,6.1499999999999995,9.0,4.49,8.56,11.16,3.02,10.23,9.59,10.14,8.040000000000001,7.56,8.39,11.959999999999999,5.78,11.17,12.99
"MANTI RADIO KMTI, UT US",,,,,,,,,,,,,,,,,,,,,,,,,5.71,9.97,9.77,12.09,6.47,10.73,7.390000000000001
"MANTI, UT US",11.7,14.73,12.22,52.0,12.91,14.85,16.49,13.73,12.72,13.16,10.209999999999999,11.17,13.03,12.84,21.9,11.26,10.98,12.49,16.92,15.620000000000001,13.25,13.04,14.43,15.09,12.05,10.63,11.14,13.71,8.4,13.129999999999999,9.620000000000001
"MANTUA 0.6 WNW, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,22.71
"MARYSVALE, UT US",8.06,9.07,7.59,4.3,7.33,9.66,8.31,7.25,8.25,8.31,5.42,5.53,8.9,8.7,28.5,6.48,5.93,5.03,9.37,1.37,2.06,8.58,1.73,,0.67,7.6,8.37,10.32,4.4,10.26,5.1
"MCCOOK RIDGE, UT US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MENDON 0.3 NE, UT US",,,,,,,,,,,,,,,,,,0.45,2.88,,,,,,,,,,,,
"MERCHANT VALLEY, UT US",25.96,27.36,28.93,0.0,31.23,36.800000000000004,35.22,25.64,28.029999999999998,29.63,17.86,26.15,26.47,34.36,0.0,21.68,26.83,28.66,37.230000000000004,29.14,27.47,26.259999999999998,24.259999999999998,28.66,30.84,24.37,26.580000000000002,36.74,13.49,28.88,22.759999999999998
"MEXICAN HAT 10 NW, UT US",,,,,,,,,,,,,,,,,,,2.56,5.46,6.26,8.97,0.92,,,,,,,,
"MEXICAN HAT, UT US",9.52,8.76,4.64,0.0,5.43,6.55,4.99,5.03,7.11,5.12,6.5600000000000005,5.75,6.6899999999999995,9.47,2.0,7.6000000000000005,5.93,5.8,10.56,4.7,3.77,6.73,4.08,13.860000000000001,8.07,3.73,2.16,,,,
"MIDVALE 1.7 NE, UT US",,,,,,,,,,,,,,,,,,,12.32,17.82,3.4299999999999997,,,,,,,,,,
"MIDWAY 3 NE, UT US",,,,,,,,,,,,,,,,,,,12.05,15.83,12.31,12.67,5.55,,,,,,,,
"MIDWAY VALLEY, UT US",36.82,44.16,32.95,0.0,34.63,34.17,47.839999999999996,25.16,33.17,27.94,18.77,24.72,46.66,50.35,0.0,24.95,38.96,30.259999999999998,51.64,33.56,32.67,25.58,23.75,34.18,34.84,29.67,31.06,48.18,17.6,37.96,27.67
"MILFORD 42 WNW, UT US",,,,,,,,,,,,,,,,,,,4.35,7.91,4.66,7.01,1.51,,,,,,,,
"MILFORD MUNICIPAL AIRPORT, UT US",,,,,,0.0,6.19,4.72,9.41,5.3,6.19,5.13,11.2,8.78,0.0,6.74,8.48,4.49,14.040000000000001,10.99,8.9,7.88,9.09,10.67,8.97,7.970000000000001,6.56,9.02,2.67,9.58,7.79
"MILFORD, UT US",7.9,6.77,,0.0,8.71,11.81,13.4,6.13,11.45,7.27,7.15,6.390000000000001,15.2,12.09,,2.32,9.54,5.84,14.99,11.15,8.129999999999999,7.73,8.23,12.86,7.95,8.08,11.610000000000001,13.41,3.18,12.36,8.31
"MILL D NORTH, UT US",31.86,48.71,40.25,0.0,51.71,44.49,48.71,41.65,40.43,33.93,30.740000000000002,38.45,39.32,46.129999999999995,0.0,36.089999999999996,44.42,41.26,47.81,47.15,33.13,31.94,41.88,32.74,36.15,41.57,35.76,48.75,28.75,43.18,38.37
"MILLCREEK 1.4 E, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,10.11,15.97,2.85
"MILLVILLE 0.3 SE, UT US",,,,,,,,,,,,,,,,,,,5.36,,,,,,,,,,,,
"MINERS DRAW JENSEN 13 W UTAH, UT US",0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
"MINERSVILLE, UT US",11.54,13.02,12.77,0.0,10.620000000000001,14.74,16.52,8.7,10.74,11.61,4.85,9.030000000000001,14.54,15.6,0.0,10.63,7.45,6.52,14.68,2.86,10.25,3.98,,,,,,,,,
"MINING FORK, UT US",28.92,39.43,37.449999999999996,0.0,43.14,44.04,50.120000000000005,34.53,34.86,31.66,26.19,32.56,39.05,39.72,0.0,29.06,34.24,40.56,47.86,41.36,31.59,31.96,38.47,34.45,37.94,33.769999999999996,31.169999999999998,44.25,23.65,35.57,29.439999999999998
"MOAB 0.3 ENE, UT US",,,,,,,,,,,,,,,,,,1.3,7.99,4.390000000000001,1.63,2.41,,,,,,,,,
"MOAB 0.7 ESE, UT US",,,,,,,,,,,,,,,,,,,10.36,5.37,4.04,10.68,10.57,12.7,8.870000000000001,7.65,7.68,2.93,,,
"MOAB 1.3 NW, UT US",,,,,,,,,,,,,,,,,,1.2,10.66,8.36,4.91,9.61,10.84,13.27,7.93,7.46,8.09,8.73,3.46,8.96,10.14
"MOAB 17.8 SSE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5
"MOAB 19.1 ENE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,
"MOAB 2.7 SE, UT US",,,,,,,,,,,,,,,,,,,,,,,,,,4.43,7.22,8.56,2.19,5.84,
"MOAB 3.3 SE, UT US",,,,,,,,,,,,,,,,,,,6.51,2.46,0.8300000000000001,1.4000000000000001,9.08,3.51,2.87,3.52,0.6,5.65,3.91,4.07,
"MOAB 3.7 ESE, UT US",,,,,,,,,,,,,,,,,,1.3,2.37,6.18,3.46,6.640000000000001,7.9399999999999995,10.89,6.1,5.06,5.930000000000001,10.34,3.65,9.4,0.23
"MOAB 5.9 SE, UT US",,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,
"MOAB CANYONLAND AIRPORT, UT US",,,,,,,2.3899999999999997,7.02,6.300000000000001,5.7,5.03,5.63,8.25,8.18,0.0,6.1,5.2700000000000005,3.6999999999999997,6.8999999999999995,10.64,3.33,4.25,7.37,8.74,5.5,4.41,6.21,8.13,3.21,7.6,6.71
"MOAB, UT US",7.09,11.040000000000001,6.76,4.0,8.48,13.11,9.05,11.58,8.53,10.23,5.57,7.71,8.48,9.790000000000001,11.8,10.68,7.75,7.04,11.49,9.05,5.140000000000001,10.28,11.74,13.16,8.63,7.17,7.75,10.39,4.88,12.19,9.88
